ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,Ward,FBI Code,X Coordinate,Y Coordinate,Updated On,Year,Latitude,Longitude,Location
8714728,HV391124,2012/07/19,120XX S EWING AVE,0810,THEFT,OVER $500,VEHICLE-COMMERCIAL,false,false,0433,10,06,1201499,1825732,07/22/2012,2012,41.67655711,-87.53809095,"(41.676557108352156, -87.53809095450583)"
8714587,HV391039,2012/07/19,0000X W 108TH PL,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0513,34,05,1177680,1832977,07/22/2012,2012,41.69700866,-87.62505583,"(41.69700865515426, -87.62505583326531)"
8714637,HV391002,2012/07/19,078XX S DOBSON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0624,8,14,1184545,1853013,07/22/2012,2012,41.75183208,-87.59929486,"(41.75183207884597, -87.59929485531855)"
8714402,HV390948,2012/07/19,061XX S COTTAGE GROVE AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,true,false,0313,20,26,1182575,1864672,07/22/2012,2012,41.78387141,-87.60615271,"(41.78387141482837, -87.60615270546795)"
8714454,HV390894,2012/07/19,071XX S EAST END AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,false,0324,5,08B,1188808,1857993,07/23/2012,2012,41.76539677,-87.58351408,"(41.76539677447416, -87.5835140809632)"
8714478,HV390905,2012/07/19,017XX W 80TH ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,0611,21,18,1166125,1851605,07/22/2012,2012,41.74837974,-87.66683557,"(41.74837974494305, -87.66683557271925)"
8714534,HV390920,2012/07/19,008XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1833,42,06,1177298,1906202,07/22/2012,2012,41.89795366,-87.62424288,"(41.89795365999346, -87.62424288212506)"
8714404,HV390962,2012/07/19,072XX S JEFFERY BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0333,5,26,1190840,1857200,07/25/2012,2012,41.76317187,-87.57609188,"(41.76317186869175, -87.57609187839222)"
8714398,HV390887,2012/07/19,011XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,0123,2,11,1176557,1895307,07/22/2012,2012,41.86807395,-87.62729369,"(41.86807394838843, -87.62729369032469)"
8714345,HV390890,2012/07/19,059XX S HERMITAGE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,0714,15,18,1165735,1865374,07/22/2012,2012,41.78617201,-87.66787431,"(41.78617201464211, -87.66787431387763)"
8714420,HV390878,2012/07/19,001XX S PULASKI RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1122,28,14,1149792,1899005,07/22/2012,2012,41.87878372,-87.72545732,"(41.87878372374367, -87.72545731605837)"
8725662,HV401387,2012/07/19,010XX W LAWRENCE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,true,1914,46,26,,,07/27/2012,2012,,,
8715584,HV391863,2012/07/19,001XX N CENTRAL PARK DR,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1122,28,03,1152437,1900703,07/27/2012,2012,41.8833914,-87.71570045,"(41.88339139718376, -87.71570045418773)"
8715608,HV391451,2012/07/19,029XX E 97TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0431,10,05,1197281,1841153,07/24/2012,2012,41.71897964,-87.55301822,"(41.718979639792614, -87.55301821938832)"
8715171,HV391468,2012/07/19,044XX S EVANS AVE,0610,BURGLARY,FORCIBLE ENTRY,"SCHOOL, PUBLIC, BUILDING",false,false,0221,3,05,1181853,1875803,07/23/2012,2012,41.81443255,-87.60845565,"(41.81443254649614, -87.6084556462001)"
8714804,HV391324,2012/07/19,033XX W DOUGLAS BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1021,24,08B,1154118,1893293,07/22/2012,2012,41.86302421,-87.70972536,"(41.863024205589376, -87.7097253588154)"
8714660,HV390861,2012/07/19,048XX N FRANCISCO AVE,0460,BATTERY,SIMPLE,OTHER,true,false,2031,40,08B,1156364,1932117,07/22/2012,2012,41.96951534,-87.70042873,"(41.96951534224013, -87.70042872515384)"
8714355,HV390864,2012/07/19,033XX W 24TH ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1024,22,08B,1154375,1887892,07/22/2012,2012,41.84819812,-87.70892611,"(41.848198118016114, -87.70892611147985)"
8714397,HV390949,2012/07/19,004XX S STATE ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0113,2,06,1176394,1898484,07/22/2012,2012,41.87679551,-87.62779622,"(41.87679550760188, -87.62779621994866)"
8714331,HV390880,2012/07/19,004XX S LEAMINGTON AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1533,29,03,1142168,1897469,07/22/2012,2012,41.87471351,-87.7534896,"(41.87471351100148, -87.75348959605985)"
8714669,HV390986,2012/07/19,077XX S LAFLIN ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,true,false,0612,17,04A,1167493,1853549,07/22/2012,2012,41.75368516,-87.66176714,"(41.75368516300442, -87.66176713943375)"
8714364,HV390873,2012/07/19,064XX N NEWARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),true,true,1611,41,08B,1129420,1942391,07/22/2012,2012,41.99821163,-87.79926819,"(41.998211632323994, -87.79926819461046)"
8714395,HV390883,2012/07/19,059XX S LAFLIN ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0713,16,08A,1167397,1865067,07/27/2012,2012,41.78529411,-87.66178938,"(41.785294108938594, -87.6617893786957)"
8714373,HV390882,2012/07/19,024XX S TRUMBULL AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,false,1024,22,24,1153791,1887676,07/22/2012,2012,41.84761702,-87.71107518,"(41.84761702049132, -87.71107517979263)"
8714430,HV390914,2012/07/19,0000X W 108TH PL,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,true,false,0513,34,04A,1177822,1833060,07/26/2012,2012,41.69723321,-87.62453341,"(41.69723321347107, -87.62453341303303)"
8722673,HV391591,2012/07/19,056XX W GUNNISON ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1622,45,06,1137503,1931632,07/27/2012,2012,41.96854585,-87.76979345,"(41.96854584855442, -87.76979345180503)"
8714459,HV390866,2012/07/19,038XX N CALIFORNIA AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1733,33,08A,1157065,1925600,07/22/2012,2012,41.95161808,-87.6980288,"(41.951618076155924, -87.69802879642353)"
8714426,HV390872,2012/07/19,0000X W 108TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,true,false,0513,34,14,1177878,1832982,07/22/2012,2012,41.69701791,-87.62433072,"(41.69701790549545, -87.62433072464863)"
8714527,HV390819,2012/07/19,119XX S WALLACE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,false,false,0524,34,26,1174410,1825907,07/27/2012,2012,41.67768065,-87.63723782,"(41.677680645437874, -87.63723781748897)"
8714552,HV390876,2012/07/19,054XX N CUMBERLAND AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,OTHER,false,false,1614,41,04B,1119276,1935253,07/22/2012,2012,41.97879172,-87.83673776,"(41.97879172167058, -87.83673775541574)"
8714327,HV390823,2012/07/19,075XX N SHERIDAN RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,2422,49,18,1165665,1950100,07/22/2012,2012,42.0186675,-87.66571338,"(42.01866750166733, -87.66571337699317)"
8714349,HV390897,2012/07/19,037XX N OAKLEY AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1921,47,03,1160327,1924861,07/22/2012,2012,41.94952324,-87.68605824,"(41.94952323955164, -87.68605824220089)"
8714353,HV390837,2012/07/19,0000X S CICERO AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),PARKING LOT/GARAGE(NON.RESID.),true,false,1113,28,18,1144443,1899198,07/22/2012,2012,41.87941562,-87.74509316,"(41.879415621055195, -87.7450931583557)"
8714323,HV390827,2012/07/19,010XX W 58TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0712,16,18,1170402,1866394,07/22/2012,2012,41.78887062,-87.65073308,"(41.78887061715759, -87.6507330847091)"
8714275,HV390789,2012/07/19,023XX W CONGRESS PKWY,0460,BATTERY,SIMPLE,STREET,true,false,1211,2,08B,1161113,1897734,07/22/2012,2012,41.87506843,-87.68392401,"(41.8750684310569, -87.68392401381496)"
8715863,HV391427,2012/07/19,071XX W FOSTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1613,41,14,1127797,1934147,07/27/2012,2012,41.97561691,-87.80542573,"(41.975616912240135, -87.8054257272391)"
8716080,HV392426,2012/07/19,059XX S MAPLEWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0824,16,05,1160351,1865112,07/27/2012,2012,41.7855657,-87.68762205,"(41.78556570380803, -87.68762205024622)"
8717549,HV393981,2012/07/19,034XX W POTOMAC AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1422,26,05,1153058,1908474,07/26/2012,2012,41.9047035,-87.71321384,"(41.90470349687139, -87.7132138432829)"
8718260,HV395162,2012/07/19,081XX S FRANCISCO AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0835,18,06,1158501,1850455,07/25/2012,2012,41.74538262,-87.69480399,"(41.74538262353012, -87.69480398861545)"
8718389,HV395200,2012/07/19,085XX S BURLEY AVE,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,false,false,0424,10,06,1199332,1849039,07/25/2012,2012,41.74056818,-87.5452418,"(41.740568180367084, -87.54524180085956)"
8715158,HV391527,2012/07/19,025XX W BELLE PLAINE AVE,0810,THEFT,OVER $500,VEHICLE-COMMERCIAL,false,false,1911,47,06,1158524,1927104,07/25/2012,2012,41.95571534,-87.69262419,"(41.95571533742597, -87.6926241928158)"
8715843,HV391921,2012/07/19,032XX N GREENVIEW AVE,0810,THEFT,OVER $500,STREET,false,false,1922,44,06,1165704,1921365,07/25/2012,2012,41.93981691,-87.66639317,"(41.939816914256454, -87.66639316515759)"
8715969,HV392179,2012/07/19,009XX S KEELER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1132,24,05,1148488,1895621,07/25/2012,2012,41.86952288,-87.73033268,"(41.869522878228366, -87.73033268470994)"
8714400,HV390933,2012/07/19,011XX W 34TH PL,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE-GARAGE,false,false,0913,11,26,1169246,1881901,07/25/2012,2012,41.83144858,-87.65452262,"(41.831448583956096, -87.65452262197944)"
8714759,HV391112,2012/07/19,123XX S PERRY AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0523,9,05,1177868,1823038,07/24/2012,2012,41.66973031,-87.62466683,"(41.669730306821535, -87.62466682772573)"
8715955,HV392252,2012/07/19,037XX W 71ST ST,0820,THEFT,$500 AND UNDER,ALLEY,false,false,0833,13,06,1152687,1857306,07/23/2012,2012,41.76429932,-87.71592758,"(41.76429932266879, -87.71592757898401)"
8715909,HV392171,2012/07/19,073XX N GREENVIEW AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2423,49,07,1164993,1948506,07/22/2012,2012,42.0143079,-87.6682318,"(42.01430789792398, -87.66823180038914)"
8714690,HV391148,2012/07/19,052XX S CHRISTIANA AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,0822,14,06,1154891,1869695,07/22/2012,2012,41.79825289,-87.7075188,"(41.79825289257002, -87.70751879759082)"
8714450,HV390901,2012/07/19,080XX S SAGINAW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,0422,7,14,1195279,1852225,07/22/2012,2012,41.74941171,-87.55998635,"(41.749411712495004, -87.55998635364698)"
8714313,HV390839,2012/07/19,074XX S PRINCETON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0731,17,14,1175540,1855605,07/22/2012,2012,41.75915092,-87.63221642,"(41.759150921207976, -87.63221641576294)"
8714340,HV390903,2012/07/19,0000X W SUPERIOR ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1832,42,06,1176192,1905323,07/22/2012,2012,41.89556665,-87.6283316,"(41.89556665258392, -87.6283315956032)"
8714267,HV390779,2012/07/19,032XX S KEDZIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1032,22,14,1155517,1882673,07/22/2012,2012,41.8338537,-87.70487504,"(41.83385369825742, -87.70487504147466)"
8714277,HV390816,2012/07/19,002XX E 47TH ST,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,0215,3,08A,1178610,1873953,07/22/2012,2012,41.80943044,-87.62040752,"(41.80943043983327, -87.62040751746899)"
8714469,HV390792,2012/07/19,038XX W GLADYS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,1133,24,08B,1150675,1898036,07/26/2012,2012,41.87610747,-87.72224042,"(41.87610747304312, -87.7222404195773)"
8714481,HV390818,2012/07/19,013XX N ASHLAND AVE,0460,BATTERY,SIMPLE,DEPARTMENT STORE,true,false,1433,1,08B,1165434,1909297,07/22/2012,2012,41.90670736,-87.66772977,"(41.9067073643512, -87.66772976816198)"
8714272,HV390774,2012/07/19,110XX S MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0513,9,06,1178748,1831610,07/22/2012,2012,41.69323325,-87.62118684,"(41.6932332458196, -87.62118683850663)"
8725488,HV390811,2012/07/19,011XX S CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,false,1135,28,08B,,,07/27/2012,2012,,,
8715991,HV390797,2012/07/19,078XX S KENWOOD AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,0411,8,06,1186527,1853376,07/27/2012,2012,41.75278155,-87.59202037,"(41.7527815545186, -87.59202036936198)"
8714326,HV390840,2012/07/19,073XX S WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,0835,18,14,1161609,1855755,07/25/2012,2012,41.75986277,-87.68326893,"(41.759862765784874, -87.68326893000818)"
